"","depVar","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nBase","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","nRings8","nRings9","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","geomShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","MDEN.11","MDEN.12","MDEN.13","MDEN.22","MDEN.23","MDEN.33","khs.sLi","khs.ssBe","khs.ssssBe","khs.ssBH","khs.sssB","khs.ssssB","khs.sCH3","khs.dCH2","khs.ssCH2","khs.tCH","khs.dsCH","khs.aaCH","khs.sssCH","khs.ddC","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.sNH3","khs.sNH2","khs.ssNH2","khs.dNH","khs.ssNH","khs.aaNH","khs.tN","khs.sssNH","khs.dsN","khs.aaN","khs.sssN","khs.ddsN","khs.aasN","khs.ssssN","khs.sOH","khs.dO","khs.ssO","khs.aaO","khs.sF","khs.sSiH3","khs.ssSiH2","khs.sssSiH","khs.ssssSi","khs.sPH2","khs.ssPH","khs.sssP","khs.dsssP","khs.sssssP","khs.sSH","khs.dS","khs.ssS","khs.aaS","khs.dssS","khs.ddssS","khs.sCl","khs.sGeH3","khs.ssGeH2","khs.sssGeH","khs.ssssGe","khs.sAsH2","khs.ssAsH","khs.sssAs","khs.sssdAs","khs.sssssAs","khs.sSeH","khs.dSe","khs.ssSe","khs.aaSe","khs.dssSe","khs.ddssSe","khs.sBr","khs.sSnH3","khs.ssSnH2","khs.sssSnH","khs.ssssSn","khs.sI","khs.sPbH3","khs.ssPbH2","khs.sssPbH","khs.ssssPb","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","Wlambda1.unity","Wlambda2.unity","Wlambda3.unity","Wnu1.unity","Wnu2.unity","Wgamma1.unity","Wgamma2.unity","Wgamma3.unity","Weta1.unity","Weta2.unity","Weta3.unity","WT.unity","WA.unity","WV.unity","WK.unity","WG.unity","WD.unity","BCUTw.1l","BCUTw.1h","BCUTc.1l","BCUTc.1h","BCUTp.1l","BCUTp.1h","tpsaEfficiency","TopoPSA","nHBDon","nHBAcc","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA","bpol","apol","topoShape","geomShape","MOMI.X","MOMI.Y","MOMI.Z","MOMI.XY","MOMI.XZ","MOMI.YZ","MOMI.R","LOBMAX","LOBMIN","GRAV.1","GRAV.2","GRAV.3","GRAVH.1","GRAVH.2","GRAVH.3","GRAV.4","GRAV.5","GRAV.6","PPSA.1","PPSA.2","PPSA.3","PNSA.1","PNSA.2","PNSA.3","DPSA.1","DPSA.2","DPSA.3","FPSA.1","FPSA.2","FPSA.3","FNSA.1","FNSA.2","FNSA.3","WPSA.1","WPSA.2","WPSA.3","WNSA.1","WNSA.2","WNSA.3","RPCG","RNCG","RPCS","RNCS","THSA","TPSA","RHSA","RPSA"
"1",0,3.039,282.146723804001,0,0,2.56,0,3,0,23,0,42,0,0,0.801200000000003,0.641921440000005,61.3526,0,5,0,1,0,0,0,0,3,2,0,0,0.191354339586468,122,627,48,41.6369304359494,2.08184652179747,15.0531013132294,15.0531013132294,0,5.52356195605701,259.885068087606,53.99,0.75,0.842029823494,0.428571428571429,0.474957125796498,3.28730891119457,5.37942221019034,1.87318479757216,2.40685194967073,9.08236062675656,3.13459129979334,6.63197570786509,5.19566378505571,0.333333333333333,0,1.01626549630923,2.6207413942089,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.648393194707,4.26315789473684,1.69529085872576,0.933333333333333,1645.05,0.380952380952381,254,14.1209558646301,9.46177951650959,9.70247851131637,8.90886938363579,7.7020683990553,7.01637936845907,6.01089458484841,4.31521173795858,12.2564199230136,7.71305791902739,7.13566593279023,5.97395937750621,4.76219469934752,3.82888635144825,2.96327994024396,1.83348590003632,5.8566524246469,10.2603757481165,16.432731995439,3.32649864378678,5.37810597545193,7.69144022442349,2.42044956896868,0.244818077040614,0.724438641057205,0.0895762464275441,1.46557945544653,0.0982092751647983,0.398433175511755,0.0386222999659658,0,0,0,0.138427268806371,0.538416058834064,0,0,0,0.0775753049819083,0.258372838442678,0,0,1,0,0,4,5,5,0,1501.89040619306,1891.05504558606,3051.02630162097,3695.13175362702,2645.52935646924,23.8723451777047,26.0991128754689,44.6406028093462,56.5228695908657,45.1945016823355,0.572934633069923,-0.290633675980111,0.039667732277334,-0.0977334813107262,0.0388012741786009,1.07143409259266,3.32548570259586,5.47852739828653,0.108494741716667,0.336742796295148,NA,NA,NA,0.501446231210494,0.493101204314801,0.480258163609702,9.87544719347506,27.6516843221994,57.0473369626219,0.166071846491138,NA,1.474805599135,11.999,16.0949836101003,-0.314392746417417,0.267194610810316,4.74509598963147,11.6273215079573,0.191354339586468,53.99,0,5,341.818010705801,540.413612186632,10.042246031352,124.877588031878,-197.431224557518,-26.5489075503503,216.940422673923,737.844836744151,36.5911535817022,0.732421757630354,1.15795737874612,0.0215177645954115,0.267578242369646,-0.423040682388116,-0.0568869893398607,159.524961165666,252.208654305432,4.68667202427289,58.2798207154544,-92.1402835543842,-12.390258305042,0.168942019396319,0.198794808623093,0.18595495396931,2.03246071108334,385.676043140393,81.0195555972858,0.826397429467027,0.173602570532972,30.756554,45.079446,0.75,0.842029823494,1820.65179998563,1274.50326431922,979.186521926619,1.42851874212981,1.85935136893364,1.30159396170154,5.41112963148517,1.17134246785254,1.01555042924022,1756.5723789591,41.9114826623814,12.0657785392668,1976.72288199626,44.4603517979363,12.5501407517349,4333.22518547774,65.8272374133818,16.3031085261397,341.818010705801,540.413612186632,10.042246031352,124.877588031878,-197.431224557518,-26.5489075503503,216.940422673923,737.844836744151,36.5911535817022,0.732421757630354,1.15795737874612,0.0215177645954115,0.267578242369646,-0.423040682388116,-0.0568869893398607,159.524961165666,252.208654305432,4.68667202427289,58.2798207154544,-92.1402835543842,-12.390258305042,0.168942019396319,0.198794808623093,0.18595495396931,2.03246071108334,385.676043140393,81.0195555972858,0.826397429467027,0.173602570532972
"2",0.45,5.687,386.209324060001,1,5,3.44,4,6,4,32,0,58,6,6,1.3625,1.85640625,89.8463,0,6,1,2,1,0,0,0,4,2,0,0,0.139794657033221,160,2041,57,58.7572919784721,2.09847471351686,15.2979089368622,15.2979089368622,0,6,367.087110291341,53.99,0.857142857142857,0.955475285459933,0.461538461538462,0,2.14988633761476,1.70190133492423,0.516397779494322,19.8382458475161,17.6103180804603,6.55346931751347,4.14956007530632,4.62881020599431,0.333333333333333,0,1.01626549630923,2.6207413942089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,5,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93359375,7.921875,3.54967443814325,0.695652173913043,3088.05,0.448275862068966,677,19.1920236764956,13.6125574235659,12.7365397881652,11.2892818156426,10.0031612757326,8.8335077656697,6.99494289131902,5.36771447476912,16.6013549057049,10.8932912466763,9.16409696476892,7.50678598001102,5.95583719233456,4.71641972905364,3.36775165761413,2.3465794374104,5.64618417288358,10.3267400058348,15.4940966032109,3.21917676989296,5.24724917608527,7.17044062257589,2.29191302165959,0.193041381743977,0.550769393524644,0.0958191595217549,1.34510464114634,0.080950376732586,0.333044471190069,0.0422266475214358,0,0,0,0.249318153788886,0.595252269873062,0,0,0,0.114064726120162,0.275854510491756,0,0,1,5,1,2,10,4,0,2042.9382265298,2486.2177507291,3761.74543949521,4424.24516883315,3372.09519505867,31.8723451777047,35.0991128754689,54.6406028093462,65.5228695908657,54.8586856366006,0.575523654776257,-0.289614213623426,0.0368925166834255,-0.0940002140544051,0.0361215284296581,1.2901835785447,2.58399345350022,19.9162953329075,0.0542311038954136,0.108614634205704,NA,NA,NA,0.481638673660388,0.3428128313902,0.483546684164218,23.7904723649524,80.4930798629468,170.681013854517,0.377865696424162,NA,1.30799818921481,11.999,16.094987796317,-0.314124648466523,0.264376410554063,4.47126852047957,11.4751469192693,0.139794657033221,53.99,0,5,485.581479324275,969.298508348812,19.154338389146,197.510367516094,-394.262369485733,-29.3989594894654,288.07111180818,1363.56087783454,48.5532978786114,0.710858256573145,1.41898708472702,0.0280406485273454,0.289141743426855,-0.577173291277575,-0.0430380769810821,331.696749503097,662.119908207605,13.0841723852471,134.917721716689,-269.317410111669,-20.0821895328441,0.132376207608296,0.15730255286948,0.349696470025298,0.963156594274083,600.235858531212,82.8559883091572,0.878704468963571,0.121295531036428,39.50221,64.49379,0.857142857142857,0.955475285459933,7700.14232765153,7119.29222565447,1199.41383079024,1.08158818090146,6.41992123984285,5.93564293065046,8.10387298085434,1.9189220896538,1.84833211350764,2397.00579596561,48.9592258513715,13.3830888544793,2698.89738657512,51.9509132410117,13.9228707323233,5713.01400380248,75.5844825596,17.8767443526211,485.581479324275,969.298508348812,19.154338389146,197.510367516094,-394.262369485733,-29.3989594894654,288.07111180818,1363.56087783454,48.5532978786114,0.710858256573145,1.41898708472702,0.0280406485273454,0.289141743426855,-0.577173291277575,-0.0430380769810821,331.696749503097,662.119908207605,13.0841723852471,134.917721716689,-269.317410111669,-20.0821895328441,0.132376207608296,0.15730255286948,0.349696470025298,0.963156594274083,600.235858531212,82.8559883091572,0.878704468963571,0.121295531036428
"3",0.79,2.746,268.13107374,0,0,2.45,0,3,0,22,0,39,0,0,0.541200000000001,0.292897440000001,56.5477,0,5,0,1,0,0,0,0,3,2,0,0,0.201356744098794,116,549,44,39.8036691321281,2.09492995432253,15.0843071430931,15.0843071430931,0,5.4594316186373,242.589083461739,53.99,0.75,0.780228990815185,0.428571428571429,0.166666666666667,2.71087348503165,2.84485903233126,1.43721644785234,3.58146532877398,10.3210328154445,3.75381399819481,4.20685701919088,4.61053955740864,0.333333333333333,0,1.01626549630923,2.6207413942089,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7190082644628,4.01388888888889,1.64044143823425,0.928571428571429,1422.05,0.41025641025641,236,13.2507123766271,9.03425916158102,9.29738219940974,8.20129091470992,7.39332763093299,6.74951290993873,5.75253248754092,4.01903968390642,11.3861764350106,7.27550086296675,6.69451817039121,5.52298082201912,4.44793611898868,3.62870305274329,2.69684919797345,1.67728071861523,5.12982924154079,9.29720113879973,14.493052570021,2.93926594492503,4.75357422035722,6.72114138117768,2.30745879053775,0.244818077040614,0.550769393524644,0.0958191595217549,1.33621226854592,0.0982092751647983,0.33304447119007,0.0422266475214358,0,0,0,0.14725608117292,0.53803013070799,0,0,0,0.0819897111651831,0.256050532982466,0,0,1,0,0,3,6,4,0,1372.46225386334,1723.35922436536,2760.91233699573,3283.6915803711,2245.91796128186,22.8723451777047,25.0991128754689,42.6406028093462,51.8586856366006,40.8624097052029,0.574973788936507,-0.288622633432082,0.0331792434037011,-0.0936631155134389,0.0332579108038828,1.16591218257397,3.09128922667765,4.69025239061688,0.130306588740487,0.345493734398839,NA,NA,NA,0.531782471865918,0.476604351484396,0.464860953017126,8.94745379986851,23.5715208563232,49.4234499130782,0.143149757645505,NA,1.47324777636744,11.999,16.0949830880103,-0.314390328247717,0.264340188906086,4.43072168763072,11.312946961451,0.201356744098794,53.99,0,5,336.758737536583,514.888811767372,11.4988652811233,135.776836507194,-207.596615090432,-30.3607190801596,200.981901029389,722.485426857803,41.8595843612829,0.712663249149121,1.08962973382332,0.0243343907056996,0.287336750850879,-0.439324839215597,-0.0642506527505313,159.130483356106,243.303280237213,5.43362290646766,64.1593853807748,-98.0967856813021,-14.3465198189251,0.172826677603041,0.205561729103165,0.586997922256499,2.52314496896713,371.146537091699,101.389036952078,0.785436181905989,0.214563818094011,28.57014,41.98586,0.75,0.780228990815185,1630.2899338288,1157.39392265889,914.799878671993,1.4085869140245,1.78212740495274,1.26518810249415,5.30222738692906,1.12934569485475,1.12934569485475,1696.89021913539,41.1933273617875,11.9275500827921,1896.84030193631,43.5527301318334,12.3787537272246,4054.95185657599,63.6785038814197,15.9463723521138,336.758737536583,514.888811767372,11.4988652811233,135.776836507194,-207.596615090432,-30.3607190801596,200.981901029389,722.485426857803,41.8595843612829,0.712663249149121,1.08962973382332,0.0243343907056996,0.287336750850879,-0.439324839215597,-0.0642506527505313,159.130483356106,243.303280237213,5.43362290646766,64.1593853807748,-98.0967856813021,-14.3465198189251,0.172826677603041,0.205561729103165,0.586997922256499,2.52314496896713,371.146537091699,101.389036952078,0.785436181905989,0.214563818094011
"4",-0.17,3.039,282.146723804001,0,0,2.56,0,3,0,23,0,42,0,0,0.801200000000003,0.641921440000005,61.3526,0,5,0,1,0,0,0,0,3,2,0,0,0.191354339586468,122,627,48,41.6369304359494,2.08184652179747,15.0531013132294,15.0531013132294,0,5.52356195605701,259.885068087606,53.99,0.75,0.842642412693349,0.428571428571429,0.474957125796498,3.28730891119457,5.37942221019034,1.87318479757216,2.40685194967073,9.08236062675656,3.13459129979334,6.63197570786509,5.19566378505571,0.333333333333333,0,1.01626549630923,2.6207413942089,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.648393194707,4.26315789473684,1.69529085872576,0.933333333333333,1645.05,0.380952380952381,254,14.1209558646301,9.46177951650959,9.70247851131637,8.90886938363579,7.7020683990553,7.01637936845907,6.01089458484841,4.31521173795858,12.2564199230136,7.71305791902739,7.13566593279023,5.97395937750621,4.76219469934752,3.82888635144825,2.96327994024396,1.83348590003632,5.8566524246469,10.2603757481165,16.432731995439,3.32649864378678,5.37810597545193,7.69144022442349,2.42044956896868,0.244818077040614,0.724438641057205,0.0895762464275441,1.46557945544653,0.0982092751647983,0.398433175511755,0.0386222999659658,0,0,0,0.138427268806371,0.538416058834064,0,0,0,0.0775753049819083,0.258372838442678,0,0,1,0,0,4,5,5,0,1501.89040619306,1891.05504558606,3051.02630162097,3695.13175362702,2645.52935646924,23.8723451777047,26.0991128754689,44.6406028093462,56.5228695908657,45.1945016823355,0.572934633069923,-0.290633675980111,0.039667732277334,-0.0977334813107262,0.0388012741786009,1.07258859284163,3.32183358541787,5.48172593483006,0.108603939568307,0.336349105681719,NA,NA,NA,0.50093480331654,0.493064820110026,0.480258629941534,9.87614811308957,27.651978834195,57.0593016299316,0.16628521606248,NA,1.4742582533681,11.999,16.0949836101003,-0.314392746417417,0.267194610810316,4.74509598963147,11.6273215079573,0.191354339586468,53.99,0,5,341.818010705801,540.413612186632,10.0404494947156,124.67107740229,-197.104731652536,-26.5763621000492,217.146933303512,737.518343839168,36.6168115947648,0.732745994321304,1.15846999632586,0.0215234391343129,0.267254005678696,-0.422528064808376,-0.0569710262845229,159.454372113071,252.097053150141,4.68376012898522,58.1576972108472,-91.9472065303813,-12.3975829212824,0.168942019396319,0.198794808623093,0.18595495396931,2.03246071108334,385.298659322881,81.1904287852099,0.825954280914718,0.174045719085282,30.756554,45.079446,0.75,0.842642412693349,1820.40280632216,1274.76869150377,978.709545272314,1.42802597714785,1.86000311851016,1.30249949810092,5.41075468355222,1.17314722499169,1.01548087874636,1756.46455141864,41.9101962703426,12.0655316474864,1976.51609661864,44.4580262339506,12.549703112226,4333.04338298705,65.8258564926203,16.3028805214349,341.818010705801,540.413612186632,10.0404494947156,124.67107740229,-197.104731652536,-26.5763621000492,217.146933303512,737.518343839168,36.6168115947648,0.732745994321304,1.15846999632586,0.0215234391343129,0.267254005678696,-0.422528064808376,-0.0569710262845229,159.454372113071,252.097053150141,4.68376012898522,58.1576972108472,-91.9472065303813,-12.3975829212824,0.168942019396319,0.198794808623093,0.18595495396931,2.03246071108334,385.298659322881,81.1904287852099,0.825954280914718,0.174045719085282
"5",-0.1,4.38,322.178023932001,0,3,2.89,4,3,4,26,0,49,0,0,1.5804,2.49766416000001,74.6709,0,5,0,1,0,0,0,0,3,2,0,0,0.167578158625106,134,985,52,47.6929843391061,2.07360801474375,15.147396996888,15.147396996888,0,5.70043971814109,309.136563264407,53.99,1,0.940693002399202,0.5,0.368403149864039,4.68624052943348,4.11839569490559,1.55976946957855,6.0252476112692,13.9170750329872,4.03780147086359,6.63197570786509,5.19566378505571,0.333333333333333,0,1.01626549630923,2.6207413942089,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4674556213018,5.77156454491374,2.36495565708143,0.833333333333333,2198.05,0.326530612244898,379,16.2422762081898,10.9997843189704,10.6494448906288,9.51536245592991,8.44803868687999,7.72528793864697,6.70164144384382,4.87082830989673,13.9550905357629,8.86045252122935,7.81950927427398,6.46886769944227,5.23359922013855,4.27401583651,3.30891942175439,2.17437695097718,5.68505765230964,10.3811316359505,16.6120556814875,3.26243906497331,5.42988267074857,7.8530663734351,2.36408224272676,0.244818077040614,0.66465206312268,0.0895762464275441,1.41676391897762,0.0982092751647983,0.373038354334725,0.0386222999659658,0,0,0,0.138427268806371,0.526910126545923,0,0,0,0.0775753049819083,0.252619872298607,0,0,2,1,0,3,7,5,0,1758.09273855049,2184.43113368984,3448.30573146489,4235.90371978916,3337.64332913252,26.8723451777047,29.0991128754689,47.6406028093462,60.5228695908657,52.8586856366006,0.5745297218414,-0.290319254920055,0.0427478542820527,-0.0932175454251842,0.0208128711109738,1.0885785982589,3.22892362362486,9.82565261006126,0.0769685838268658,0.228302925478247,NA,NA,NA,0.514989671158254,0.406089733132382,0.427585049545434,14.143154831945,45.9372141274881,94.6169203620736,0.271046368021165,NA,1.34866445383607,11.999,16.0949851779512,-0.314402839064174,0.267489204871217,5.03071704476153,11.912948050682,0.167578158625106,53.99,0,5,432.431229412679,775.827920147429,15.4541212769581,154.892568775046,-277.893850641291,-27.8058281584768,277.538660637633,1053.72177078872,43.2599494354349,0.736273978250174,1.32095433990817,0.0263127789553975,0.263726021749826,-0.473152716608408,-0.0473432683032354,253.977152113643,455.662200801072,9.0765732060368,90.9720918040138,-163.213671851656,-16.3310246057918,0.149032858594865,0.175181410581287,0.135919590352373,1.75611662400975,516.535313578245,70.7884846094802,0.879472814096911,0.120527185903089,35.129382,53.026618,1,0.940693002399202,3175.65396249147,2627.70549632939,1012.66816087805,1.20852735092555,3.13592752806406,2.59483372524619,6.3030600502258,1.61570022338541,1.61570022338541,1964.81271886833,44.3262080361983,12.5248842293903,2225.91100736974,47.1795613308321,13.056775365121,4891.91185563424,69.9422036801404,16.9756419967216,432.431229412679,775.827920147429,15.4541212769581,154.892568775046,-277.893850641291,-27.8058281584768,277.538660637633,1053.72177078872,43.2599494354349,0.736273978250174,1.32095433990817,0.0263127789553975,0.263726021749826,-0.473152716608408,-0.0473432683032354,253.977152113643,455.662200801072,9.0765732060368,90.9720918040138,-163.213671851656,-16.3310246057918,0.149032858594865,0.175181410581287,0.135919590352373,1.75611662400975,516.535313578245,70.7884846094802,0.879472814096911,0.120527185903089
"6",0.17,4.746,324.193673996001,0,3,2.89,4,3,4,26,0,51,0,0,0.092600000000002,0.00857476000000037,71.7938,0,5,0,1,0,0,0,0,3,2,0,0,0.16653625388343,134,985,52,47.6929843391061,2.07360801474375,15.147396996888,15.147396996888,0,5.70043971814109,311.773021965207,53.99,1,0.96165936548145,0.5,0.368403149864039,4.68624052943348,4.11839569490559,1.55976946957855,6.0252476112692,13.9170750329872,4.03780147086359,6.63197570786509,5.19566378505571,0.333333333333333,0,1.01626549630923,2.6207413942089,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4674556213018,5.77156454491374,2.36495565708143,0.944444444444444,2410.05,0.313725490196078,379,16.2422762081898,10.9997843189704,10.6494448906288,9.51536245592991,8.44803868687999,7.72528793864697,6.70164144384382,4.87082830989673,14.3777402665733,9.25106272148817,8.09571239567762,6.65575442336888,5.36022705978818,4.40835903832599,3.43639359900439,2.27354477621333,5.68505765230964,10.3811316359505,16.6120556814875,3.26243906497331,5.44069571341498,7.91061998949821,2.36408224272676,0.244818077040614,0.66465206312268,0.0895762464275441,1.41676391897762,0.0982092751647983,0.373038354334725,0.0386222999659658,0,0,0,0.138427268806371,0.526910126545923,0,0,0,0.0775753049819083,0.252619872298607,0,0,1,0,0,4,8,5,0,1750.05168906833,2175.4680221147,3436.2928291473,4221.02696100955,3321.56872708068,26.8723451777047,29.0991128754689,47.6406028093462,60.5228695908657,52.8586856366006,0.572920613669442,-0.290682114388708,0.039548205160659,-0.0973631978602329,0.0385694310674201,0.986248423305643,3.23393081617082,11.1986757423075,0.063963791375612,0.209738714060897,NA,NA,NA,0.489255692663345,0.39249036215136,0.449160017463829,15.4188549817839,50.4498780458427,101.586452049301,0.294723120922618,NA,1.33090607227853,11.999,16.0949851779512,-0.314402014452559,0.267479056500693,5.0201699405767,11.9024010837438,0.16653625388343,53.99,0,5,442.580242654871,771.374118556248,12.5053292455334,117.390927301447,-204.60091605189,-24.0537003114037,325.189315353424,975.975034608138,36.5590295569371,0.790362551503134,1.37752470116706,0.0223320947871457,0.209637448496865,-0.365377589113829,-0.0429552477019131,247.832176279,431.947267641967,7.0026238483103,65.7355349032486,-114.570614335711,-13.4693787051554,0.153405205787515,0.180328069250587,0.115785284372758,1.80770961448328,489.539280656714,70.4318892996052,0.874222293792198,0.125777706207802,37.315796,54.360204,1,0.96165936548145,3335.63245796659,2766.64617316682,1015.93352303816,1.2056592166784,3.28331764069694,2.72325512489549,6.39318316980517,1.62414511291736,1.62414511291736,1940.53945181775,44.0515544767463,12.4730929529683,2221.28700271752,47.130531534426,13.0477279167418,4856.96984416532,69.6919639855652,16.9351274351151,442.580242654871,771.374118556248,12.5053292455334,117.390927301447,-204.60091605189,-24.0537003114037,325.189315353424,975.975034608138,36.5590295569371,0.790362551503134,1.37752470116706,0.0223320947871457,0.209637448496865,-0.365377589113829,-0.0429552477019131,247.832176279,431.947267641967,7.0026238483103,65.7355349032486,-114.570614335711,-13.4693787051554,0.153405205787515,0.180328069250587,0.115785284372758,1.80770961448328,489.539280656714,70.4318892996052,0.874222293792198,0.125777706207802
